DDEC Code,Ref. code,Code,Uptake @ 1bar (mol/kg),Uptake @ 1bar (cm³(STP)/cm³),Uptake @ 5bar (mol/kg),Uptake @ 5bar (cm³(STP)/cm³),Uptake @ 10bar (mol/kg),Uptake @ 10bar (cm³(STP)/cm³),Uptake @ 20bar (mol/kg),Uptake @ 20bar (cm³(STP)/cm³),Uptake @ 30bar (mol/kg),Uptake @ 30bar (cm³(STP)/cm³),Uptake @ 50bar (mol/kg),Uptake @ 50bar (cm³(STP)/cm³),Uptake @ 80bar (mol/kg),Uptake @ 80bar (cm³(STP)/cm³),Uptake @ 100bar (mol/kg),Uptake @ 100bar (cm³(STP)/cm³),Uptake @ 140bar (mol/kg),Uptake @ 140bar (cm³(STP)/cm³),Uptake @ 200bar (mol/kg),Uptake @ 200bar (cm³(STP)/cm³),QST @ 5bar (kJ/mol),QST @ 140bar (kJ/mol),Deliverable @ 30bar (mol/kg),Deliverable @ 30bar (cm³(STP)/cm³),Deliverable @ 80bar (mol/kg),Deliverable @ 80bar (cm³(STP)/cm³),Deliverable @140bar (mol/kg),Deliverable @ 140bar (cm³(STP)/cm³),Deliverable @ 200bar (mol/kg),Deliverable @ 200bar (cm³(STP)/cm³),Density (g/cm³),PLD (Å),LCD (Å),VSA (m²/cm³),GSA (m²/g),VF
TIVFEK,TIVFEK,core-mof-ddec-2337,0.000772194,0.042143916,0.003824691,0.208739667,0.00824537,0.450006517,0.015433508,0.842312638,0.021973832,1.199263125,0.034707254,1.894213478,0.052079019,2.842310175,0.06948188,3.792103943,0.102038393,5.568936714,0.114652617,6.257381631,15.03619,15.36288,0.018149141,0.990523458,0.048254328,2.633570508,0.098213702,5.360197047,0.110827926,6.048641964,2.43494,2.6,3.2,0,0,0.05
TIVFIO,TIVFIO,core-mof-ddec-2338,0.000440513,0.024297404,0.002611984,0.144069311,0.004700534,0.25926759,0.009789757,0.539974065,0.016283439,0.898146381,0.022181133,1.223445738,0.035852588,1.977522808,0.043470874,2.397724966,0.066004417,3.640608627,0.084360859,4.653095731,14.96881,14.51231,0.013671455,0.75407707,0.033240604,1.833453497,0.063392433,3.496539316,0.081748876,4.50902642,2.46082,2.5,3.1,0,0,0.04
TOHPUC,TOHPUC,core-mof-ddec-2339,0.149673623,5.15798939,0.508072694,17.50898727,0.75078885,25.87336923,1.001631035,34.51778699,1.145368338,39.47120141,1.330182769,45.84019851,1.492256371,51.42551075,1.603931517,55.2740126,1.728071931,59.55208729,1.897970227,65.40705081,18.32331,16.11034,0.637295644,21.96221414,0.984183677,33.91652348,1.219999237,42.04310002,1.389897532,47.89806354,1.53752,2.5,4.1,0,0,0.18
CAVTAW,CAVTAW,core-mof-ddec-234,0.072282267,2.505139345,0.322461622,11.175788,0.572331369,19.83570636,0.924609288,32.04485955,1.191944209,41.31008121,1.520962873,52.71312141,1.853829515,64.24952377,2.028088715,70.28895218,2.271384834,78.72104351,2.485157678,86.1299251,15.89152,16.5352,0.869482587,30.13429321,1.531367893,53.07373577,1.948923212,67.54525551,2.162696056,74.9541371,1.54626,3.3,4.2,0,0,0.16
TOHYUL,TOHYUL,core-mof-ddec-2340,0.240074897,7.209728367,1.06235864,31.90386552,1.850704261,55.5788014,2.968753719,89.15512696,3.661261461,109.9519399,4.525906685,135.9182415,5.244785595,157.5070113,5.59085901,167.8999984,6.020560409,180.8044312,6.451925682,193.758832,13.99807,15.86218,2.598902821,78.04807438,4.182426955,125.6031458,4.958201769,148.9005657,5.389567042,161.8549665,1.33984,6.3,7.2,1351.39,1008.62,0.49
TOHZAS,TOHZAS,core-mof-ddec-2341,0.468567024,12.72683598,1.895590325,51.48648093,3.13144582,85.05378159,4.511162919,122.528534,5.3172606,144.4231029,6.254336648,169.8751995,7.062087328,191.8146657,7.416901968,201.4518521,7.911786465,214.8935018,8.402922716,228.2333448,16.22201,17.72749,3.421670275,92.93662197,5.166497003,140.3281848,6.01619614,163.4070209,6.507332391,176.7468638,1.2118,3.9,5.4,1494.44,1233.24,0.47
TOKDON,TOKDON,core-mof-ddec-2342,0.507664703,13.56921974,2.192869562,58.61256211,3.588126389,95.90596927,5.240452329,140.0705008,6.208153235,165.9358921,7.345751658,196.342424,8.226332964,219.8792214,8.566205994,228.9635871,9.098014257,243.1781329,9.579845524,256.0568584,15.85906,17.45089,4.015283673,107.32333,6.033463402,161.2666593,6.905144695,184.5655708,7.386975963,197.4442963,1.1925,4.1,5.7,1818.4,1524.86,0.59
TOLGOR,TOLGOR,core-mof-ddec-2343,0.591420925,15.62034406,2.054356798,54.25874984,3.035983609,80.18503665,4.017563352,106.1100803,4.563778973,120.5364822,5.183440605,136.9027071,5.721990892,151.1266556,5.940372246,156.894446,6.276920788,165.783215,6.600404641,174.3269254,17.84834,19.21397,2.509422175,66.27773236,3.667634094,96.86790576,4.22256399,111.5244652,4.546047843,120.0681755,1.17836,4.0,6.0,1132,960.655,0.4
TONBII,TONBII,core-mof-ddec-2344,0.470768921,16.94056665,1.196663695,43.06180838,1.4926234,53.71188505,1.740918464,62.64675496,1.862864506,67.03496957,2.005344065,72.16208045,2.09318417,75.32299675,2.135581697,76.848667,2.207208966,79.42616621,2.2497368,80.95652551,20.23613,20.79102,0.666200811,23.97316119,0.896520475,32.26118837,1.010545271,36.36435783,1.053073105,37.89471714,1.60548,4.6,4.9,410.268,255.542,0.14
TONBOO,TONBOO,core-mof-ddec-2345,0.635942914,19.05712456,1.678383759,50.29565964,2.157394906,64.65005353,2.573788499,77.12800462,2.796361494,83.79778771,3.026331803,90.68924402,3.243608786,97.200323,3.331301459,99.82818495,3.449707336,103.376421,3.578485333,107.2354754,20.91893,19.88708,1.117977735,33.50212807,1.565225027,46.90466336,1.771323577,53.08076136,1.900101574,56.93981577,1.33698,3.9,4.7,340.76,254.874,0.22
TONQOD,TONQOD,core-mof-ddec-2346,0.612766691,10.05238384,2.726631202,44.73014581,4.836884265,79.34866228,7.823199261,128.338898,9.756843997,160.0601703,12.12659846,198.9357845,14.20018985,232.9528695,15.04455129,246.8045449,16.32802592,267.8598337,17.58890772,288.544489,13.84825,15.81134,7.030212795,115.3300245,11.47355865,188.2227237,13.60139472,223.1296879,14.86227652,243.8143432,0.731873,5.4,8.4,2199.56,3005.38,0.64
TOZHAR,TOZHAR,core-mof-ddec-2347,0.198147765,6.017787557,0.891451771,27.07356991,1.667775544,50.65067934,2.872738302,87.24564112,3.699003309,112.3394759,4.818851326,146.3494858,5.772329022,175.3067956,6.174887421,187.5325753,6.746602089,204.895665,7.316898055,222.2156684,14.36847,16.20675,2.807551539,85.26590599,4.880877252,148.2332257,5.855150319,177.8220951,6.425446284,195.1420985,1.35498,3.8,4.7,788.403,581.856,0.4
TUDJOS,TUDJOS,core-mof-ddec-2348,0.261056452,5.334338229,1.205015347,24.62287133,2.231208855,45.59175839,3.890299498,79.49304896,5.074179525,103.6840484,6.806351328,139.0786544,8.413322215,171.9149477,9.194001832,187.8670879,10.27468584,209.9494152,11.43645113,233.6885296,13.58639,17.18536,3.869164178,79.06117707,7.208306868,147.2920764,9.069670493,185.3265439,10.23143578,209.0656582,0.911589,4.0,11.5,1326.62,1455.29,0.49
TULLIW,TULLIW,core-mof-ddec-2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.522,1.2,2.4,0,0,0
CAWDOU02,CAWDOU02,core-mof-ddec-235,0.613679818,12.45100145,2.380693403,48.30208875,3.877910531,78.67925305,5.716032408,115.9730625,6.783670002,137.6344514,8.140696981,165.167286,9.336268463,189.4243364,9.809941243,199.0347233,10.5174718,213.3898702,11.2715615,228.6896596,16.16126,18.02134,4.402976599,89.33236265,6.95557506,141.1222476,8.136778397,165.0877814,8.890868097,180.3875709,0.905214,4.9,7.0,1419.17,1567.77,0.5
TUMGOX,TUMGOX,core-mof-ddec-2350,0.050548222,2.118901537,0.239437049,10.03682247,0.495017442,20.75034835,0.903504403,37.8734758,1.272340574,53.33450485,1.93821966,81.24710311,2.70848515,113.5354144,3.086388995,129.376546,3.594998933,150.6966703,4.154012875,174.1296507,17.15306,18.53139,1.032903525,43.29768238,2.469048101,103.4985919,3.355561884,140.6598478,3.914575826,164.0928283,1.87019,2.6,3.5,0,0,0.24
TUTHOG,TUTHOG,core-mof-ddec-2351,0.651667161,15.12561535,2.50234142,58.08095917,3.995554197,92.73939133,5.604839875,130.0919504,6.508146388,151.0582775,7.579394705,175.9226423,8.398474047,194.9340023,8.77683856,203.7160869,9.285225564,215.5160773,9.746177125,226.2150605,16.58672,18.39843,4.005804968,92.97731833,5.896132627,136.8530431,6.782884144,157.4351181,7.243835705,168.1341013,1.03555,5.9,7.6,1321.94,1276.56,0.51
TUTJAU,TUTJAU,core-mof-ddec-2352,0.666344248,15.79279729,2.490343899,59.02278964,3.777724495,89.53455717,5.184862547,122.8846552,5.982368345,141.7860676,6.928117736,164.2009507,7.70925485,182.7144145,8.09885459,191.9481847,8.572071504,203.1637371,9.084629172,215.3116912,16.65757,18.5699,3.492024446,82.76327796,5.218910951,123.6916249,6.081727605,144.1409475,6.594285273,156.2889016,1.05742,5.1,6.6,1287.84,1217.91,0.53
TUTZOX,TUTZOX,core-mof-ddec-2353,0.103967138,4.100654503,0.392799426,15.49272939,0.591203665,23.31815628,0.857469178,33.82015619,1.009647375,39.82234326,1.177330172,46.43606013,1.348402618,53.18347099,1.394755467,55.01171232,1.489875375,58.76341587,1.594949636,62.90773734,20.84222,19.91953,0.616847949,24.32961387,0.955603192,37.6907416,1.097075949,43.27068648,1.202150211,47.41500795,1.75971,3.0,3.7,0,0,0.1
TUTZUD,TUTZUD,core-mof-ddec-2354,0.069944213,3.134084603,0.288141984,12.91116616,0.478042832,21.42030935,0.719081209,32.22084075,0.864704942,38.74599957,1.051491162,47.11558141,1.214343682,54.41273373,1.278868167,57.3039693,1.412664545,63.2991639,1.492446592,66.87406561,21.47427,21.15856,0.576562958,25.83483341,0.926201698,41.50156757,1.124522561,50.38799774,1.204304608,53.96289945,1.99914,3.0,3.8,0,0,0.09
TUVDIX,TUVDIX,core-mof-ddec-2355,0.224021691,7.351538981,0.920108344,30.19445279,1.52524,50.05256985,2.416873812,79.31259688,2.974658077,97.61695285,3.678502606,120.7144506,4.244053444,139.2736759,4.467796825,146.6160818,4.743818892,155.6740752,4.997115255,163.9862974,18.0623,19.96643,2.054549733,67.42250006,3.3239451,109.0792231,3.823710548,125.4796224,4.07700691,133.7918446,1.4641,3.2,7.3,0,0,0.29
TUVDUJ,TUVDUJ,core-mof-ddec-2356,0.224654878,7.825797019,0.933142435,32.50578554,1.541920409,53.71241542,2.417980471,84.22975062,2.948282766,102.7026997,3.619369791,126.0798499,4.164487999,145.0689076,4.36222926,151.9571754,4.628059959,161.217322,4.85105371,168.9852541,18.16404,20.06675,2.015140331,70.19691416,3.231345564,112.5631221,3.694917524,128.7115365,3.917911275,136.4794685,1.55416,3.2,7.3,0,0,0.29
TUWPIL,TUWPIL,core-mof-ddec-2357,0.804329355,23.04456364,1.839131233,52.69231621,2.381824081,68.24082228,2.978650943,85.34030338,3.348845715,95.94662642,3.796901214,108.7837104,4.171993702,119.5303562,4.340651347,124.3625083,4.517124606,129.418583,4.767120616,136.5811327,22.01572,20.84293,1.509714482,43.25431021,2.332862469,66.83803999,2.677993373,76.72626679,2.927989383,83.88881646,1.27827,3.3,4.5,0,0,0.23
UBACOR,UBACOR,core-mof-ddec-2358,0.528696807,15.98059439,1.656470685,50.06912433,2.304184747,69.64718036,2.942286469,88.93469008,3.298704055,99.70790605,3.705733645,112.01094,4.080157381,123.3284169,4.248454864,128.4154418,4.548226687,137.476461,4.790587203,144.8021438,19.08938,19.6696,1.64223337,49.63878172,2.423686696,73.25929257,2.891756002,87.40733667,3.134116518,94.73301943,1.34848,3.3,5.8,0,0,0.32
UBACUX,UBACUX,core-mof-ddec-2359,0.347671764,9.313188971,1.437491649,38.50652469,2.436041603,65.25498513,3.657191158,97.96628856,4.37145666,117.0995351,5.257813349,140.8426405,5.990448499,160.4679605,6.303635747,168.8574023,6.73551419,180.4262611,7.174228457,192.1782332,16.4932,18.47813,2.933965011,78.59301041,4.55295685,121.9614358,5.298022541,141.9197364,5.736736808,153.6717085,1.19506,3.4,7.3,0,0,0.39
CAWGAJ,CAWGAJ,core-mof-ddec-236,0.192438248,8.653251086,0.718919734,32.32721681,1.133174423,50.95474991,1.631292903,73.35333398,1.944853476,87.45301739,2.320332685,104.3369576,2.674613541,120.2676846,2.814141481,126.5417508,3.019038137,135.7552113,3.243542295,145.8503503,16.8482,18.27078,1.225933742,55.12580059,1.955693807,87.9404678,2.300118403,103.4279945,2.524622562,113.5231335,2.00611,3.0,5.3,0,0,0.31
UBIPAY,UBIPAY,core-mof-ddec-2360,0.605795915,16.45923127,2.10872366,57.29317337,3.090436883,83.96592665,4.126063201,112.103477,4.648045076,126.2855145,5.193599381,141.1080055,5.626137078,152.8598807,5.778875039,157.0097096,5.991837368,162.7958104,6.193280762,168.2689464,19.77471,20.73525,2.539321416,68.99234113,3.517413418,95.56670733,3.883113708,105.502637,4.084557102,110.975773,1.21218,4.0,4.4,777.351,641.282,0.25
UBOGAV,UBOGAV,core-mof-ddec-2361,0.318421019,16.33625381,1.01174518,51.90651703,1.449990538,74.39023193,1.983123691,101.7420648,2.303302143,118.1684819,2.666934645,136.824263,3.019330434,154.9035565,3.184434111,163.3740261,3.380038405,173.4092977,3.599866771,184.6873597,19.28872,20.78612,1.291556963,66.26196487,2.007585254,102.9970395,2.368293225,121.5027807,2.588121592,132.7808426,2.28893,3.1,5.1,0,0,0.32
UBUMAH,UBUMAH,core-mof-ddec-2362,0.346988938,6.579666695,1.60686723,30.46970562,3.051486819,57.86284228,5.307895743,100.6492744,6.967279309,132.1148043,9.216084481,174.7570527,11.15793718,211.5788131,11.99175311,227.3897809,13.25920713,251.4234721,14.41208176,273.2844882,12.10632,15.22665,5.360412079,101.6450987,9.55106995,181.1091075,11.6523399,220.9537665,12.80521453,242.8147826,0.845931,6.4,7.1,2434.9,2878.36,0.68
UBUROY,UBUROY,core-mof-ddec-2363,0.076308995,1.849091511,0.380517247,9.220553966,0.736660928,17.85049667,1.356218964,32.86339913,1.920337943,46.53292274,2.897406075,70.20887835,4.056849669,98.3040891,4.669634026,113.1528543,5.591800324,135.4984488,6.644920518,161.01727,8.65634,10.12845,1.539820697,37.31236877,3.676332423,89.08353513,5.211283078,126.2778948,6.264403272,151.7967161,1.08106,5.4,6.7,2305.57,2132.69,0.48
UCEXEG,UCEXEG,core-mof-ddec-2364,0.396432749,12.93958764,1.461716049,47.71049566,2.339291258,76.35460078,3.245232936,105.9245891,3.77988199,123.3755649,4.45628183,145.4532944,5.002232158,163.2731444,5.244362185,171.1762824,5.615491679,183.2899704,5.956940602,194.4348828,16.39135,18.32046,2.318165941,75.66506924,3.540516109,115.5626487,4.15377563,135.5794747,4.495224553,146.7243871,1.45624,4.8,6.3,1159.8,796.436,0.43
UCEXIK,UCEXIK,core-mof-ddec-2365,0.409341184,13.40998125,1.527380643,50.03685583,2.386243961,78.17314276,3.352100322,109.8145124,3.875759013,126.9695251,4.520402006,148.087973,5.077881166,166.3509414,5.310768515,173.9803105,5.699775975,186.7241608,6.063035194,198.6245009,16.59617,18.86738,2.34837837,76.93266927,3.550500523,116.3140856,4.172395332,136.687305,4.535654551,148.5876451,1.46159,4.9,6.3,1174.94,803.88,0.44
UCEXOQ,UCEXOQ,core-mof-ddec-2366,0.374919481,12.4613325,1.434200719,47.66904082,2.242493472,74.53455533,3.158592036,104.9832501,3.693858553,122.7740942,4.305110518,143.0904938,4.820283264,160.2134741,5.11334952,169.9542218,5.438245098,180.7528919,5.793241018,192.552018,16.46726,17.55193,2.259657834,75.10505338,3.386082545,112.5444333,4.004044379,133.0838511,4.359040299,144.8829771,1.48289,4.8,6.3,1142.27,770.297,0.43
UDANAQ,UDANAQ,core-mof-ddec-2367,1.210436596,29.28583314,3.446765082,83.392544,4.588269987,111.0106136,5.595411569,135.3778382,6.108447794,147.7904613,6.625414639,160.2981836,7.033768584,170.1780778,7.193340656,174.0388343,7.478053677,180.9273059,7.785072621,188.3554567,20.24766,19.01341,2.661682712,64.3979173,3.587003502,86.7855338,4.031288595,97.5347619,4.338307539,104.9629127,1.07942,5.1,6.4,1156.35,1071.27,0.43
UDEPIE,UDEPIE,core-mof-ddec-2368,0.252553827,10.05454286,0.977243889,38.90553029,1.538305784,61.24223742,2.161490367,86.05214097,2.533521526,100.8632538,3.008006058,119.7531876,3.445408461,137.1668267,3.633257904,144.645392,3.911576308,155.7256609,4.200412033,167.22464,16.12982,16.88142,1.556277637,61.95772351,2.468164572,98.26129641,2.934332419,116.8201306,3.223168143,128.3191097,1.77613,3.0,6.5,0,0,0.41
UDICAN,UDICAN,core-mof-ddec-2369,0.416352082,33.55539541,0.918735016,74.04434397,1.102970164,88.89255426,1.260392276,101.5798001,1.342242431,108.1764149,1.435900555,115.7246788,1.516953025,122.2570051,1.549476981,124.8782343,1.60626996,129.4553962,1.657944723,133.6200616,22.96824,22.70296,0.423507415,34.13207093,0.598218009,48.21266113,0.687534944,55.41105223,0.739209707,59.57571758,3.59569,3.9,4.6,385.145,107.113,0.31
CAWVIH,CAWVIH,core-mof-ddec-237,0.642055252,17.83150136,2.028799413,56.34490082,2.780654886,77.22583257,3.486836714,96.83829146,3.799669215,105.5264427,4.192646037,116.4404049,4.548661398,126.3278537,4.67276695,129.7745793,4.908118268,136.3108818,5.105968826,141.8056932,20.42601,20.33936,1.770869803,49.18154188,2.519861986,69.98295288,2.879318856,79.96598098,3.077169414,85.4607924,1.23903,4.7,6.5,683.06,551.288,0.31
UFANEV,UFANEV,core-mof-ddec-2370,0.277076443,8.360753231,1.115026806,33.6458194,1.782548152,53.78820751,2.64200846,79.72233407,3.15149971,95.09618024,3.756894419,113.3639034,4.266420881,128.7388121,4.497902578,135.7237486,4.840305522,146.0557222,5.146347987,155.2905222,14.89633,16.03737,2.036472905,61.45036084,3.151394076,95.0929927,3.725278717,112.4099028,4.031321182,121.6447028,1.34626,5.4,6.2,1306.82,970.704,0.41
UFATEA01,UFATEA01,core-mof-ddec-2371,1.194393127,32.66903262,2.795701612,76.46801134,3.443337074,94.18213207,3.979948266,108.8595177,4.270168189,116.797611,4.645015412,127.0504297,4.938346039,135.073607,5.057675303,138.3375002,5.243899386,143.4311001,5.453512445,149.164435,20.54092,18.91574,1.474466577,40.32959966,2.142644427,58.60559566,2.448197774,66.96308876,2.657810833,72.6964237,1.22032,4.1,5.4,682.191,559.027,0.32
UFOFIF,UFOFIF,core-mof-ddec-2372,0.143310021,4.234926035,0.623442716,18.42323223,1.064065022,31.44397474,1.668431416,49.30348636,2.081109626,61.49845841,2.610002351,77.12766258,3.050768917,90.1526681,3.275399397,96.79067894,3.546761775,104.8096548,3.860265174,114.0739317,15.38327,16.17978,1.45766691,43.07522618,2.427326201,71.72943587,2.923319059,86.38642257,3.236822458,95.65069944,1.31843,3.7,4.8,0,0,0.24
UGAQEY,UGAQEY,core-mof-ddec-2373,0.517774772,15.01873579,1.745609528,50.63369187,2.56466286,74.39140709,3.468022585,100.5945397,3.975927585,115.3269898,4.647059582,134.7940529,5.228411721,151.6569335,5.445371362,157.9501322,5.832684778,169.1846654,6.21472513,180.2662464,18.1306,19.55827,2.230318057,64.69329793,3.482802193,101.0232416,4.08707525,118.5509735,4.469115602,129.6325546,1.29414,4.0,4.9,771.26,595.963,0.36
UGEPEB01,UGEPEB01,core-mof-ddec-2374,0.103431593,4.278149461,0.462870837,19.14531679,0.767190255,31.73261155,1.171309787,48.44785015,1.444048452,59.72889816,1.710364566,70.74429588,1.964853317,81.27048889,2.036896911,84.2503643,2.138400968,88.44878678,2.219272677,91.79381173,21.30647,22.10312,0.981177615,40.58358137,1.50198248,62.1251721,1.675530131,69.30346999,1.756401841,72.64849495,1.84538,3.0,3.7,0,0,0.06
UGEPEB,UGEPEB,core-mof-ddec-2375,0.09737142,4.083192512,0.41090446,17.23094954,0.701584632,29.42038979,1.085889092,45.53588963,1.378280916,57.79710665,1.644273204,68.95128025,1.896217607,79.51636709,1.974174882,82.78544299,2.080582591,87.24756508,2.196173083,92.0947598,21.617,22.41016,0.967376456,40.56615711,1.485313147,62.28541755,1.669678131,70.01661554,1.785268623,74.86381026,1.8709,3.0,3.6,0,0,0.06
UGUGUZ,UGUGUZ,core-mof-ddec-2376,0.104963908,4.226930015,0.482256342,19.42061652,0.887153295,35.72594576,1.537516435,61.9162766,2.069872849,83.35443897,2.744630145,110.5271302,3.435537063,138.3501719,3.748046905,150.9350428,4.199062619,169.0975892,4.649175059,187.2237606,15.49782,16.61042,1.587616507,63.93382245,2.953280721,118.9295554,3.716806277,149.6769727,4.166918716,167.803144,1.79667,4.1,4.8,435.338,242.303,0.41
UGUHEK,UGUHEK,core-mof-ddec-2377,0.075737383,2.983410354,0.370203441,14.5828748,0.67725147,26.67796216,1.244094977,49.00678728,1.696817905,66.84022976,2.395070508,94.3454584,3.072789709,121.0418452,3.434573988,135.2930764,3.929591514,154.7925673,4.430900026,174.5398696,14.2834,15.44685,1.326614464,52.25735496,2.702586268,106.4589704,3.559388073,140.2096925,4.060696585,159.9569948,1.75746,4.1,4.8,453.623,258.113,0.4
UGUQOC,UGUQOC,core-mof-ddec-2378,0.448368293,11.99727318,1.595944633,42.70369704,2.449945868,65.55474669,3.394863743,90.83851019,3.982667043,106.5667338,4.601007631,123.1120629,5.124671039,137.1240549,5.370665277,143.7062779,5.701614061,152.5616833,5.99108101,160.307133,17.18076,18.46149,2.38672241,63.86303676,3.528726406,94.42035786,4.105669428,109.8579863,4.395136378,117.6034359,1.19373,4.0,5.4,960.894,804.951,0.32
UHADAI,UHADAI,core-mof-ddec-2379,0.120345111,4.370040299,0.557276573,20.2361447,0.962230349,34.94105716,1.54741472,56.19060574,1.949025375,70.77412086,2.397425198,87.05667092,2.711475137,98.46063139,2.833048481,102.875272,3.021055467,109.7022889,3.141691284,114.0828855,17.32087,17.87192,1.391748802,50.53797616,2.154198564,78.22448669,2.463778894,89.4661442,2.584414712,93.84674078,1.62011,2.9,4.4,0,0,0.25
CAXPEY,CAXPEY,core-mof-ddec-238,0.006312971,0.260420255,0.032126006,1.325249743,0.054694875,2.256252154,0.111242725,4.588942476,0.145420446,5.998828802,0.226507045,9.3437823,0.291939816,12.04299002,0.341660304,14.09404066,0.391217123,16.13833966,0.475010117,19.59493629,17.4209,17.13476,0.11329444,4.67357906,0.25981381,10.71774028,0.359091117,14.81308992,0.442884111,18.26968654,1.84045,2.5,3.5,0,0,0.04
UHAXUW,UHAXUW,core-mof-ddec-2380,0.32909515,11.1942011,1.059319587,36.03285094,1.561791738,53.12448634,2.047663279,69.65145047,2.322511976,79.00045358,2.663717106,90.60657674,2.998821235,102.0051738,3.045420733,103.5902599,3.353608683,114.0733008,3.491741594,118.7719041,19.22547,20.73428,1.26319239,42.96760264,1.939501649,65.97232286,2.294289097,78.04044986,2.432422008,82.7390532,1.51761,3.6,5.1,0,0,0.19
UHISOU,UHISOU,core-mof-ddec-2381,0.805099557,22.24965623,2.583072205,71.38554242,3.597423165,99.41805089,4.612893452,127.481493,5.093754284,140.7705181,5.710942881,157.8270845,6.249119537,172.7000844,6.495915472,179.5205138,6.786992824,187.5647003,7.211615315,199.2995279,20.45227,21.19032,2.510682079,69.38497568,3.666047332,101.314542,4.203920619,116.1791579,4.62854311,127.9139854,1.23297,3.3,4.5,0,0,0.24
