DDEC code,MOF family,Ref code,Pressure (bar),Grav. Uptake (mol/kg),Vol. Uptake (cm3/cm3),Qst (kJ/mol),Grav. Working Capacity (mol/kg),Deliverable Capacity (Vol.),Density (g/cm3),Pore Limiting Diameter (A),Largest Cavity Diameter (A),Vol. Surface Area (m2/cm3),Grav. Surface Area (m2/g),Pore Volume (cm3/g),Void Fraction
NOHFOG,None,core-mof-ddec-1728,30,2.954159938,110.3380505,16.25888,1.87646794,70.08618986,1.66638,4.54,5.41,1199.08,719.571,0.258044384,0.43
NOQLOV,None,core-mof-ddec-1729,30,1.382150592,61.92894343,23.56213,1.038929415,46.55049989,1.99902,2.61,3.28,0,0,0.060029414,0.12
BETFAJ,None,core-mof-ddec-173,30,6.073039066,151.2429695,15.76532,3.855818272,96.02530115,1.11108,4.32,6.19,1965.33,1768.84,0.531014868,0.59
NUCREJ,None,core-mof-ddec-1730,30,1.057740856,38.80023255,19.22462,0.72012636,26.41579934,1.63646,3.36,4.13,0,0,0.067218264,0.11
NURMUJ,ZnO,core-mof-ddec-1731,30,5.438158334,146.371028,16.8473,3.650571731,98.25714959,1.20073,3.65,4.39,0,0,0.35811548,0.43
NUTQAV,None,core-mof-ddec-1732,30,7.32893691,118.7240784,11.49351,5.685239099,92.09722785,0.722738,6.87,10.89,2210.93,3059.1,1.065392992,0.77
NUTQEZ,None,core-mof-ddec-1733,30,7.39002346,126.5833367,12.31721,5.610709668,96.10556108,0.764211,8.32,11.7,2112.32,2764.06,0.98140435,0.75
NUVWEH,None,core-mof-ddec-1734,30,2.393901137,80.64663255,15.35977,1.664190059,56.06385415,1.503,3.85,5.83,890.971,592.793,0.192947438,0.29
NUVWIL,None,core-mof-ddec-1735,30,1.826813588,55.67603132,11.55456,1.421621581,43.3269427,1.35967,7.63,8.82,997.4,733.558,0.250060676,0.34
NUVYOT,None,core-mof-ddec-1736,30,3.695979872,95.44721058,18.82526,1.967445866,50.80850718,1.15218,3.59,5,0,0,0.243017584,0.28
NUXMAU,None,core-mof-ddec-1737,30,1.919607495,90.52311189,18.73143,1.329870456,62.71282664,2.10391,2.85,3.85,0,0,0.061789715,0.13
NUYWEK,None,core-mof-ddec-1738,30,1.610994773,51.93677014,20.57823,0.90209236,29.08250499,1.43836,2.44,4.35,0,0,0.083428349,0.12
NUYWOU,None,core-mof-ddec-1739,30,3.205651518,93.01705091,22.34803,1.288554103,37.38943611,1.29459,2.51,4.73,0,0,0.208560239,0.27
BETFEN,None,core-mof-ddec-174,30,6.161483504,148.9595519,15.67635,3.927072379,94.94060019,1.07862,4.32,6.21,1923.23,1783.05,0.537724129,0.58
OBEDEE,None,core-mof-ddec-1741,30,6.314934477,131.9768207,15.61191,4.289549328,89.64797413,0.932431,4.97,5.84,1492.07,1600.19,0.504058745,0.47
OBENUF,None,core-mof-ddec-1742,30,0.825235103,37.8740098,16.98974,0.626339476,28.74573244,2.04759,3.19,3.75,0,0,0.063489273,0.13
OBEPER,None,core-mof-ddec-1743,30,0.418868253,20.29628754,18.39513,0.334519377,16.20915744,2.16182,2.6,3.22,0,0,0.050883052,0.11
OBODEQ,None,core-mof-ddec-1744,30,4.708172482,143.5558567,15.40841,3.176869866,96.86524378,1.36036,4.47,5.13,1512.85,1112.09,0.396953748,0.54
OBUBOC,None,core-mof-ddec-1745,30,1.905159169,62.36322556,12.23128,1.476183457,48.32119193,1.46042,7.47,8.46,1002.88,686.708,0.24650443,0.36
OBUFEX,ZnO,core-mof-ddec-1746,30,5.233331482,129.0193511,17.08585,3.331018571,82.12089298,1.09987,4.36,5.15,1135.27,1032.19,0.372771328,0.41
OBUFIB,ZnO,core-mof-ddec-1747,30,2.644569976,92.77804419,19.96497,1.389239506,48.7379519,1.56509,3.95,4.7,465.955,297.718,0.140566996,0.22
OCACUR,None,core-mof-ddec-1748,30,4.858049978,136.2494543,14.71209,3.270031789,91.71170508,1.25128,4.89,5.51,1325.66,1059.45,0.407582635,0.51
OCAQOY,None,core-mof-ddec-1749,30,1.753391833,63.24745274,19.59929,0.882210908,31.82266031,1.60935,3.81,4.54,288.613,179.335,0.118060086,0.19
BETFUD,None,core-mof-ddec-175,30,6.142915398,146.3533594,15.51242,3.99482821,95.1757416,1.06295,4.26,6.15,2024.6,1904.71,0.545651254,0.58
OCIZIL,None,core-mof-ddec-1750,30,1.861650065,55.85688782,21.48905,0.752356646,22.57368428,1.33861,3.72,4.8,120.3,89.8699,0.119526972,0.16
OCUGEZ01,None,core-mof-ddec-1751,30,4.076982986,118.9129897,16.48685,2.623611768,76.52264437,1.3013,4.18,5.77,1092.99,839.923,0.268961807,0.35
OCUGEZ,None,core-mof-ddec-1752,30,4.041854653,119.7873045,16.75704,2.554048728,75.69362059,1.32226,4.15,5.72,1099.14,831.26,0.26469832,0.35
OCUPOS,None,core-mof-ddec-1753,30,3.27630217,122.4147368,22.38968,1.16825182,43.65019821,1.66698,3.97,4.39,411.56,246.889,0.113978572,0.19
ODAJAG,None,core-mof-ddec-1754,30,1.368029286,64.28859455,18.02577,0.968922715,45.53314775,2.09663,3.25,4.18,0,0,0.066773823,0.14
ODELOZ,None,core-mof-ddec-1755,30,1.330343056,62.65032968,21.52953,1.00452363,47.30639687,2.10107,2.41,3.06,0,0,0.038075838,0.08
ODIMAQ,None,core-mof-ddec-1756,30,1.682114201,54.41918103,11.84836,1.280480255,41.42565752,1.44329,7.27,8.52,907.386,628.694,0.221715664,0.32
ODIXEG,ZnO,core-mof-ddec-1757,30,8.439497443,104.4556642,10.6716,6.61226021,81.83994803,0.552173,7.47,10.36,2259.2,4091.48,1.412600761,0.78
ODODES,ZnO,core-mof-ddec-1758,30,6.224188337,138.6025759,16.50326,3.842002676,85.55516617,0.993468,4.53,6.14,1406.93,1416.18,0.483155975,0.48
ODODIW,ZnO,core-mof-ddec-1759,30,6.718017895,145.4609829,15.2843,4.466186669,96.7035088,0.965963,4.59,7.23,1720.16,1780.77,0.569379987,0.55
BETGAK,None,core-mof-ddec-176,30,6.216159409,147.9003616,15.66836,3.986904423,94.85995562,1.06153,4.21,6.11,2030.27,1912.59,0.546381167,0.58
ODOXEK,None,core-mof-ddec-1760,30,1.840120576,77.01285825,20.55836,0.657420641,27.51441579,1.86723,4.24,5.23,196.538,105.257,0.123177113,0.23
ODUNEH,ZnO,core-mof-ddec-1761,30,6.272235578,135.6618155,14.82754,4.219555477,91.26451797,0.964914,5.05,6.66,1715.12,1777.48,0.569998984,0.55
OFAWAV,None,core-mof-ddec-1762,30,4.507220984,97.84201851,9.89048,3.648218542,79.19493351,0.968512,8.9,11.43,2129.48,2198.71,0.784708914,0.76
OFAWEZ,None,core-mof-ddec-1763,30,4.517663994,98.74586694,9.94564,3.648786097,79.75417094,0.975199,9.08,10.67,2128.81,2182.95,0.779328117,0.76
OFEHAK,None,core-mof-ddec-1764,30,4.236122592,119.7280764,16.40909,2.647247279,74.82073937,1.26099,4.31,6.57,1294.79,1026.81,0.356862465,0.45
OFEHEO,None,core-mof-ddec-1765,30,2.347478728,76.12154148,21.43647,0.709666092,23.01229664,1.44674,3.3,5.4,0,0,0.179714392,0.26
OFERUN02,ZIF,core-mof-ddec-1766,30,4.631615451,95.67295541,12.51739,3.508858308,72.48072471,0.92153,3.13,11.43,0,0,0.48831834,0.45
OFERUN04,ZIF,core-mof-ddec-1767,30,5.145393381,105.4465205,12.87595,3.926144416,80.45998372,0.914253,3.48,11.43,0,0,0.55783246,0.51
OFESAU,None,core-mof-ddec-1768,30,2.078722273,89.30779029,17.94618,1.217537823,52.30886972,1.91678,5,7.19,703.302,366.918,0.13042707,0.25
OFESIC,None,core-mof-ddec-1769,30,2.142955195,87.53263124,17.29937,1.283797643,52.43888714,1.82236,5.09,7.36,736.766,404.293,0.142672139,0.26
BEVQUP,None,core-mof-ddec-177,30,0.020346603,0.883751818,8.71198,0.016930978,0.73539462,1.93784,2.46,2.88,0,0,0.056764232,0.11
OFODAP,None,core-mof-ddec-1770,30,6.116352818,115.3111184,10.63331,4.879987557,92.00202142,0.841125,6.7,8.07,2382.43,2832.44,0.91544063,0.77
OFODET,None,core-mof-ddec-1771,30,4.188602162,108.3235274,15.52387,2.711167699,70.11485867,1.15382,4.57,6.3,1152.01,998.434,0.355341388,0.41
OFORUX,None,core-mof-ddec-1772,30,1.517925222,53.15076728,19.40223,0.613779805,21.4917488,1.56223,5.06,5.54,432.578,276.897,0.102417698,0.16
OFUDUQ,None,core-mof-ddec-1773,30,0.793062541,27.86016783,20.92222,0.55378535,19.45439607,1.56733,3.08,3.67,0,0,0.025521109,0.04
OFUSAL,None,core-mof-ddec-1774,30,2.595133508,100.8951903,24.2224,1.484640488,57.72076237,1.7346,2.8,3.61,0,0,0.063415197,0.11
OFUSEP,None,core-mof-ddec-1775,30,2.158033064,95.94949719,20.84614,1.274948387,56.68618275,1.98367,2.45,4.19,0,0,0.095782061,0.19
OFUYUL,ZnO,core-mof-ddec-1776,30,5.759042752,140.0763176,15.17568,3.969981557,96.5612553,1.08508,4.22,6.6,1350.05,1244.19,0.552954621,0.6
OGAGAF,None,core-mof-ddec-1777,30,2.454768143,77.33556475,18.90462,1.199080403,37.77609727,1.40546,3.91,4.93,607.203,432.031,0.156532381,0.22
OGAGEJ,None,core-mof-ddec-1778,30,5.581451633,132.4475096,15.44924,3.781251976,89.72888064,1.05864,5.22,5.64,1510.58,1426.91,0.415627598,0.44
OGAGIN,None,core-mof-ddec-1779,30,2.333800207,76.04124937,19.75112,1.02402139,33.36526649,1.45357,3.68,5.18,0,0,0.1513515,0.22
BEXPAX,None,core-mof-ddec-178,30,10.13740064,170.188734,13.74747,7.209045711,121.0269187,0.749009,5.83,6.18,3095.79,4133.18,0.894515286,0.67
OGIYAF,None,core-mof-ddec-1780,30,2.604058539,89.30401698,19.49491,1.940365776,66.5432269,1.53002,2.66,4.13,0,0,0.08496621,0.13
OHAKEO,None,core-mof-ddec-1781,30,4.376774337,112.9398004,17.82463,2.134218613,55.07211602,1.15127,4.89,5.92,1003.48,871.622,0.356128449,0.41
OHAKIS,None,core-mof-ddec-1782,30,4.22273341,116.2642204,19.84214,1.693037798,46.61428997,1.2284,4.43,5.22,794.384,646.684,0.341908173,0.42
OHAQEU,None,core-mof-ddec-1783,30,1.679799152,54.25103709,13.35525,1.255193781,40.53792042,1.44091,3.34,4.72,0,0,0.187381585,0.27
OHAZAZ,None,core-mof-ddec-1784,30,4.116601845,134.0279509,19.42689,2.319694802,75.52441375,1.45257,2.66,4.54,0,0,0.206530494,0.3
OHOLIH,ZnO,core-mof-ddec-1785,30,4.504124796,128.2046855,18.02986,2.22515392,63.33642418,1.26984,5.24,5.71,1145.92,902.415,0.315000315,0.4
OHOMIH,None,core-mof-ddec-1786,30,1.843194391,81.63274037,18.52693,0.945294398,41.8658892,1.97594,4.3,4.61,515.64,260.959,0.075913236,0.15
OJICUG,None,core-mof-ddec-1787,30,6.811473207,105.3137382,11.67842,5.261399041,81.34768858,0.689805,7.89,8.61,2183.21,3164.97,0.985785838,0.68
OJIWIO,ZnO,core-mof-ddec-1788,30,2.974821282,88.93391266,19.23051,1.511649954,45.19160386,1.33375,4,4.64,524.777,393.461,0.187441425,0.25
OKILEA,None,core-mof-ddec-1789,30,3.254784373,84.65069202,15.90404,2.363037225,61.45806094,1.16036,4.27,6.35,558.511,481.326,0.301630528,0.35
BEXSAA,None,core-mof-ddec-179,30,4.340789792,96.59058623,14.47123,3.003026134,66.82287526,0.992771,4.72,6.22,1171.01,1179.54,0.47342237,0.47
OKINIG,None,core-mof-ddec-1790,30,3.598962906,103.9080606,21.69598,1.943037682,56.09873801,1.28813,3.04,4.11,0,0,0.178553407,0.23
OKITAE,None,core-mof-ddec-1791,30,1.444355157,78.70756702,18.54404,0.801897693,43.69798943,2.43122,4.09,4.44,394.263,162.167,0.09460271,0.23
OKITIM01,None,core-mof-ddec-1792,30,2.983683868,89.11481838,21.30003,1.126671102,33.65071336,1.33255,4.19,5.15,573.931,430.701,0.210123448,0.28
OKITIM02,None,core-mof-ddec-1793,30,3.04499393,90.57775085,21.20833,1.18063357,35.11965403,1.32716,4.22,5.18,590.148,444.671,0.210976823,0.28
OKITIM,None,core-mof-ddec-1794,30,4.430895488,120.830633,21.77952,1.771101577,48.29798518,1.21667,4.18,5.14,612.228,503.198,0.271232134,0.33
OKIVAG01,None,core-mof-ddec-1795,30,3.030590586,88.79644426,20.99256,1.201222855,35.19588518,1.30724,4.26,5.22,578.344,442.416,0.214191732,0.28
OKIVAG,None,core-mof-ddec-1796,30,3.020776627,88.37034743,20.94881,1.228209812,35.93027264,1.30519,4.24,5.19,576.323,441.562,0.214528153,0.28
OKIVIO01,None,core-mof-ddec-1797,30,3.034642063,90.0145331,21.4563,1.167191593,34.62161406,1.3234,4.21,5.18,579.717,438.05,0.211576243,0.28
OKIVIO02,None,core-mof-ddec-1798,30,3.026647835,89.89102207,21.05125,1.159409095,34.43428977,1.32508,4.19,5.18,573.422,432.746,0.211307996,0.28
OKIVIO,None,core-mof-ddec-1799,30,3.118807491,92.14733479,21.12231,1.249720408,36.92385796,1.3182,4.21,5.21,585.92,444.485,0.212410863,0.28
ADABAK,None,core-mof-ddec-18,30,1.584280063,58.22458128,24.1255,0.612430153,22.50769297,1.63969,3.38,3.92,0,0,0.054888424,0.09
BEXTUV,None,core-mof-ddec-180,30,4.960773722,145.1345577,20.6812,2.292142831,67.05992947,1.30528,3.79,4.28,673.076,515.657,0.298786467,0.39
OKIWEL01,None,core-mof-ddec-1800,30,3.064450175,90.64992909,21.22708,1.207013949,35.7048484,1.31978,4.23,5.19,574.659,435.42,0.212156572,0.28
OKIWEL02,None,core-mof-ddec-1801,30,2.91693178,87.01784399,21.33408,1.119666854,33.40187667,1.33097,4.18,5.11,541.522,406.862,0.202859569,0.27
OKIWEL,None,core-mof-ddec-1802,30,3.048776453,90.35491268,21.19454,1.174716583,34.81442994,1.32225,4.23,5.18,575.021,434.881,0.211760257,0.28
OKIWUB01,None,core-mof-ddec-1803,30,4.221935469,113.9542898,21.05662,1.877832293,50.68458454,1.20422,4.15,5.14,553.342,459.501,0.257428045,0.31
OKIWUB,None,core-mof-ddec-1804,30,4.235408231,114.7846724,20.98998,1.878222625,50.90209892,1.20914,4.16,5.13,557.998,461.483,0.264650909,0.32
OKIXIQ01,None,core-mof-ddec-1805,30,4.218120285,114.1758653,21.13586,1.816953037,49.18119239,1.20766,4.14,5.11,565.967,468.648,0.264975241,0.32
OKIXIQ02,None,core-mof-ddec-1806,30,4.232021153,114.1735711,21.25754,1.838389838,49.59699521,1.20367,4.16,5.12,556.185,462.076,0.265853598,0.32
OKIXIQ,None,core-mof-ddec-1807,30,4.222218775,113.9908635,21.13098,1.842116883,49.73321024,1.20453,4.16,5.12,556.41,461.932,0.265663786,0.32
OKIYAJ,None,core-mof-ddec-1808,30,2.713001718,81.34622941,21.21453,1.027804764,30.81754116,1.33775,4.16,5.06,516.775,386.302,0.186880957,0.25
OKIYIR03,None,core-mof-ddec-1809,30,2.975357739,88.41177097,21.27111,1.16265371,34.54787039,1.32574,4.15,5.07,550.024,414.881,0.203659843,0.27
BEYSEF,None,core-mof-ddec-181,30,3.90030514,103.1371575,15.86583,2.618214113,69.23436797,1.17978,4.75,5.62,1184.79,1004.24,0.288189323,0.34
OKIYIR,None,core-mof-ddec-1810,30,2.976908517,88.51406634,21.14776,1.146733924,34.09647358,1.32658,4.15,5.08,551.623,415.823,0.203530884,0.27
OLOKEF,None,core-mof-ddec-1811,30,3.677133514,127.6021213,19.47413,1.956222411,67.88389063,1.5482,3.31,4.36,0,0,0.148559618,0.23
OLUCAZ,None,core-mof-ddec-1812,30,2.859749486,74.45618045,16.10298,1.779544139,46.33205118,1.16161,5.18,5.79,792.556,682.293,0.232436016,0.27
OMAWOP,None,core-mof-ddec-1813,30,2.712486403,97.08458095,21.01958,1.016099015,36.36794159,1.59687,2.7,4.76,0,0,0.150294013,0.24
OMAXEG,None,core-mof-ddec-1814,30,2.803662032,96.59917408,21.7429,0.985305841,33.94836087,1.53721,2.84,4.68,0,0,0.156127009,0.24
OMEWUZ,None,core-mof-ddec-1815,30,0.692762103,30.06426965,18.62583,0.470615887,20.42363874,1.93619,3.2,3.84,0,0,0.041318259,0.08
OMORUE,None,core-mof-ddec-1816,30,6.678622873,138.0975729,13.84921,4.789809354,99.04153281,0.92254,5.35,6.49,1929.31,2091.31,0.682897219,0.63
ONIXOZ,Cu-Cu,core-mof-ddec-1817,30,7.498336091,152.8914617,15.63192,4.925851806,100.4383738,0.909707,9.19,9.94,1797.78,1976.21,0.758485974,0.69
OPAPEB,None,core-mof-ddec-1818,30,1.785298409,63.28570097,18.58399,1.119736567,39.69269965,1.58153,3.33,4.84,0,0,0.113813838,0.18
OPAPUR,None,core-mof-ddec-1819,30,1.711057198,62.21102849,18.68865,1.061756279,38.60358975,1.62215,3.29,4.78,0,0,0.104799186,0.17
BEZSIK,None,core-mof-ddec-182,30,2.501805447,98.5514807,12.78837,1.934713659,76.21251926,1.75748,4.16,5.5,1700.35,967.49,0.30725812,0.54
OPENIH,None,core-mof-ddec-1820,30,0.879043406,36.45355739,21.50639,0.485418267,20.13008973,1.85018,3.18,3.76,0,0,0.032429277,0.06
OPENON,None,core-mof-ddec-1821,30,1.908957518,68.30796128,22.71169,0.74983438,26.83121929,1.59647,3.38,4.23,0,0,0.075165835,0.12
OPIPOT,None,core-mof-ddec-1822,30,3.34238657,105.9809618,21.70269,1.477314022,46.84292423,1.41467,4.05,4.58,486.345,343.787,0.120169368,0.17
OPIWEQ,None,core-mof-ddec-1823,30,3.075011492,103.0463045,24.16675,1.031150198,34.55473825,1.4951,3.71,4.4,0,0,0.100327737,0.15
OPURIB01,None,core-mof-ddec-1824,30,0.782990478,33.56834417,22.34983,0.612624242,26.26440805,1.91274,2.51,3.57,0,0,0.020912408,0.04
OPURIB,None,core-mof-ddec-1825,30,0.849442139,36.37567799,22.63585,0.634627645,27.17667254,1.91056,2.52,3.59,0,0,0.02093627,0.04
OQANIE,Cu-Cu,core-mof-ddec-1826,30,5.545543997,134.8405122,16.89189,3.19164467,77.60519117,1.08482,4.16,7.73,1041.01,959.617,0.442469718,0.48
OQETEK,None,core-mof-ddec-1827,30,6.186537791,136.7543823,13.78076,4.528992567,100.1140867,0.986231,8.86,9.23,1948.42,1975.62,0.709772863,0.7
OSAVEK,None,core-mof-ddec-1828,30,5.313225456,118.0760294,16.2164,3.314781996,73.66453762,0.991485,5.06,5.46,1107.1,1116.6,0.403435251,0.4
OSAVUA,None,core-mof-ddec-1829,30,6.520696591,129.2467437,14.1221,4.565210503,90.48704897,0.884314,5.6,5.77,1502.44,1698.99,0.565410024,0.5
BIBBUL,None,core-mof-ddec-183,30,1.416672734,41.92768241,21.40827,0.796816515,23.58248942,1.32039,3.32,3.86,0,0,0.075735199,0.1
OSAWEL,None,core-mof-ddec-1830,30,4.644903755,125.5376508,18.78792,2.144476162,57.95868198,1.20581,4.58,5.28,931.73,772.701,0.290261318,0.35
OSAXAI,ZnO,core-mof-ddec-1831,30,2.781901339,81.4568101,22.81563,1.035095615,30.30861868,1.30634,3.53,4.39,0,0,0.160754474,0.21
OSIWOD01,None,core-mof-ddec-1832,30,1.314052367,58.41098464,19.96506,0.634914005,28.22258316,1.9832,4.04,4.6,237.721,119.867,0.065550625,0.13
OSIWUJ,None,core-mof-ddec-1833,30,1.291945863,56.7747089,19.73146,0.606131291,26.63650902,1.96063,4.05,4.71,282.149,143.907,0.066305218,0.13
OSIXEU,None,core-mof-ddec-1834,30,1.277220299,56.46318333,20.24488,0.607878931,26.8730301,1.97236,3.91,4.49,206.662,104.779,0.06084082,0.12
OSIXIY,None,core-mof-ddec-1835,30,1.268285776,56.62745102,20.27471,0.605267686,27.02448207,1.99203,3.94,4.46,189.122,94.9394,0.060240057,0.12
OSOMIT,ZnO,core-mof-ddec-1836,30,1.487391426,52.01425937,20.19497,0.805772859,28.17797506,1.56011,2.47,4.62,0,0,0.076917653,0.12
OTARUX01,None,core-mof-ddec-1837,30,0.000185633,0.008258162,5.50224,0.000144026,0.006407195,1.98479,2.67,2.75,0,0,0.005038316,0.01
OTAVOV,None,core-mof-ddec-1838,30,4.27271584,100.2594719,14.5253,3.025795307,71.00042478,1.0469,4.97,5.7,1462.8,1397.26,0.382080428,0.4
OTAXOX,None,core-mof-ddec-1839,30,1.958455596,60.17600079,16.30926,1.211177901,37.2149578,1.37084,2.98,5.66,0,0,0.182369934,0.25
BIBXUH,None,core-mof-ddec-184,30,7.917158138,131.2805635,12.09984,6.059936965,100.4845332,0.739806,5.13,14.73,1877.8,2538.24,0.946194002,0.7
OTOROF,None,core-mof-ddec-1840,30,1.633071401,41.71650481,13.75222,1.231123505,31.44882065,1.1397,2.48,4.62,0,0,0.22813021,0.26
OVICUS,ZnO,core-mof-ddec-1841,30,2.608977003,89.38811346,19.55255,1.184983351,40.59960134,1.52853,5.24,5.89,677.369,443.15,0.189724768,0.29
OVIDON,None,core-mof-ddec-1842,30,1.396452994,48.03681124,19.32157,0.938956111,32.29930232,1.53474,2.82,4.4,0,0,0.097736424,0.15
OVIWIA,None,core-mof-ddec-1843,30,1.71453373,102.5432446,16.09361,1.14568244,68.5212502,2.66834,3.71,4.71,0,0,0.134915341,0.36
OVIZID,None,core-mof-ddec-1844,30,3.531881126,100.002678,18.41071,2.010120145,56.91510855,1.26325,4.07,5.38,606.849,480.387,0.237482684,0.3
OVIZUP,None,core-mof-ddec-1845,30,1.510933451,47.10100272,23.06712,0.578454095,18.03240766,1.39082,2.95,4.04,0,0,0.100660042,0.14
OWAVOY,ZnO,core-mof-ddec-1846,30,6.376784822,144.2615389,15.18069,4.308293225,97.46620405,1.00925,4.28,8.02,1678.42,1663.03,0.62422591,0.63
OWETIU,None,core-mof-ddec-1847,30,0.709782748,52.77657701,13.67225,0.529593538,39.37843543,3.31737,4.16,6.93,785.328,236.732,0.096461956,0.32
OXAMIK,None,core-mof-ddec-1848,30,1.643627742,73.79601451,20.32649,1.132814855,50.86140818,2.00313,2.91,3.62,0,0,0.059906247,0.12
OXAZIX,None,core-mof-ddec-1849,30,1.688912881,65.06812914,19.87974,1.04433416,40.23468039,1.71887,2.69,3.79,0,0,0.122173288,0.21
BICDAU,None,core-mof-ddec-185,30,7.73229924,113.1793087,10.69451,6.178147785,90.43086327,0.65299,6.69,11.5,2309.56,3536.9,1.194505276,0.78
OXITOF,None,core-mof-ddec-1850,30,2.982854159,83.46068123,13.45475,2.211666639,61.88274535,1.24834,5.51,6.29,1028.87,824.191,0.288382973,0.36
OXUPUT,None,core-mof-ddec-1851,30,2.393465986,103.6541224,14.45594,1.771817548,76.73231794,1.93215,8.4,9.06,987.814,511.252,0.238076754,0.46
OYEBIE,None,core-mof-ddec-1852,30,3.305930075,96.74129352,23.44131,1.221060317,35.73183698,1.30552,3.15,4.33,0,0,0.137876095,0.18
OYEJOS,None,core-mof-ddec-1853,30,6.316013219,118.17698,13.52213,4.687508349,87.70652644,0.834794,4.63,9.56,1560.86,1869.76,0.63488717,0.53
OYODEM,None,core-mof-ddec-1854,30,3.538609007,81.15922294,13.98159,2.513338643,57.64429211,1.02323,5.23,8.98,986.206,963.813,0.342054084,0.35
OYOSAX,None,core-mof-ddec-1855,30,3.817514821,101.8419362,18.00881,2.066014499,55.1162017,1.19023,4.21,5.1,802.36,674.124,0.252052124,0.3
PABXAT,None,core-mof-ddec-1856,30,1.993568704,80.54709515,16.53352,1.173496434,47.41332905,1.8026,3.03,5.69,0,0,0.171973816,0.31
PACZUQ,None,core-mof-ddec-1857,30,1.517625961,52.55153971,14.79707,1.096931713,37.98396438,1.54491,4.24,6.93,615.096,398.144,0.142403117,0.22
PAKXIK,None,core-mof-ddec-1858,30,4.396436026,123.3324015,17.1656,2.737660803,76.79908891,1.25158,3.91,5.56,1068.84,853.993,0.335575832,0.42
PAMGIV,None,core-mof-ddec-1859,30,3.38285393,100.7502835,17.9063,2.12485131,63.28365822,1.32875,3.4,4.35,0,0,0.218250235,0.29
BIFKEI,None,core-mof-ddec-186,30,6.188795338,141.6658081,16.54581,3.756958553,85.9993812,1.02128,4.34,5.93,1415.78,1386.28,0.479790067,0.49
PAMHES01,ZnO,core-mof-ddec-1860,30,2.963792972,94.17986052,18.50134,1.803226728,57.30077753,1.41764,3.04,4.31,0,0,0.169295449,0.24
PAMHES,ZnO,core-mof-ddec-1861,30,3.159652689,100.6459034,18.80224,1.893340558,60.30946743,1.42106,3.09,4.34,0,0,0.168888013,0.24
PAMTII,None,core-mof-ddec-1862,30,5.57522956,119.1925269,13.11691,4.046885145,86.5181355,0.953828,5.49,12.14,1799.71,1886.83,0.723400865,0.69
PAMVEG,None,core-mof-ddec-1863,30,1.737871493,50.92917937,20.8252,1.027753712,30.11882831,1.30742,3.71,4.06,0,0,0.068837864,0.09
PAPHEV,ZnO,core-mof-ddec-1864,30,2.2949519,76.72764996,19.19152,1.148491982,38.39779419,1.49159,3.59,4.68,0,0,0.174310635,0.26
PAPPED,None,core-mof-ddec-1865,30,2.897679725,76.5156699,24.49011,1.798272404,47.48489506,1.17812,2.44,3.63,0,0,0.084880997,0.1
PAPPIH,None,core-mof-ddec-1866,30,3.508569192,90.63777419,24.98625,1.756095337,45.36566442,1.15257,2.61,3.83,0,0,0.104115151,0.12
PAPRUU,None,core-mof-ddec-1867,30,1.885684997,76.4211631,17.34183,1.088029382,44.09457094,1.80811,4.83,7.39,674.91,373.268,0.116143376,0.21
PAPVIN,None,core-mof-ddec-1868,30,2.693811253,88.25634461,23.06674,0.863693547,28.29687316,1.46172,3.08,4.82,0,0,0.164190132,0.24
PAPXUB,None,core-mof-ddec-1869,30,2.187308689,69.13917738,23.3847,0.755445686,23.87906818,1.41027,3.75,4.15,200.817,142.396,0.099271771,0.14
BIHMUC,None,core-mof-ddec-187,30,2.103970993,64.39309879,18.39483,1.260718192,38.58491935,1.36548,2.9,4.8,0,0,0.131821777,0.18
PAQFIY,None,core-mof-ddec-1870,30,2.238702082,81.96640327,21.66323,0.743019267,27.20443126,1.63353,4.14,5.05,380.205,232.751,0.146921085,0.24
PARFOF,None,core-mof-ddec-1871,30,0.005076511,0.17534529,7.86203,0.004261305,0.147187652,1.54104,2.46,2.77,0,0,0.019467373,0.03
PARHAS,None,core-mof-ddec-1872,30,7.365356158,115.2583912,12.73563,5.672511108,88.76753415,0.69817,6.38,6.91,1888.4,2704.79,0.744804274,0.52
